Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
3	0.5	0.8660254	3.0	0.0	103.333336	123.74728	467.0	0.0	0.3	0.64031243	2.0	0.0	152.4	107.89736	330.0	0.0	1000.0	1000.0	11999	0.09764882	0.097603165	-0.08110553	0.1775136	0.714266	0.10000002	120.78020930290222
4	0.75	1.299038	3.0	0.0	259.0	135.3052	471.0	105.0	1.0	1.0954452	3.0	0.0	153.1	121.97003	339.0	2.0	1000.0	1000.0	15999	0.79219437	0.79230845	-0.7597113	0.24024765	1.044271	0.10000002	259.30465292930603
5	0.0	0.0	0.0	0.0	245.0	219.11299	500.0	26.0	0.0	0.0	0.0	0.0	76.4	94.60571	250.0	0.0	1000.0	1000.0	19999	3.2058885	3.2059016	-3.2088077	0.3890573	2.5483444	0.10000002	398.6767280101776
6	0.5	0.8660254	2.0	0.0	258.5	111.504486	364.0	99.0	0.3	0.45825756	1.0	0.0	180.4	143.11548	433.0	0.0	1000.0	1000.0	23999	7.771675	7.7714925	-7.8027616	0.5669191	3.035268	0.10000002	539.7077462673187
7	0.25	0.4330127	1.0	0.0	258.5	65.00192	334.0	159.0	0.1	0.29999998	1.0	0.0	119.9	113.87225	337.0	0.0	1000.0	1000.0	27999	12.439766	12.439583	-12.458614	0.72457176	3.3807778	0.10000002	679.2370386123657
8	0.75	0.4330127	1.0	0.0	50.5	34.960693	98.0	15.0	0.3	0.45825756	1.0	0.0	148.1	117.531654	344.0	0.0	1000.0	1000.0	31999	16.407347	16.407293	-16.415821	0.93687993	3.5152621	0.10000002	819.1121256351471
9	0.75	1.299038	3.0	0.0	166.0	154.48787	422.0	19.0	0.0	0.0	0.0	0.0	137.8	94.56405	285.0	0.0	1000.0	1000.0	35999	19.915253	19.91543	-19.911964	1.04576	3.6028862	0.10000002	958.8008353710175
10	0.5	0.5	1.0	0.0	297.5	133.83292	438.0	77.0	0.2	0.59999996	2.0	0.0	255.3	184.95517	598.0	0.0	1000.0	1000.0	39999	22.870155	22.870047	-22.850239	1.1246413	3.683454	0.10000002	1099.3317646980286
11	0.75	0.8291562	2.0	0.0	199.5	166.68909	461.0	44.0	0.6	0.9165151	3.0	0.0	296.3	186.91766	599.0	77.0	1000.0	1000.0	43999	24.95947	24.959385	-24.908543	0.9997754	3.6189926	0.10000002	1239.8165385723114
12	0.75	0.8291562	2.0	0.0	184.75	119.08059	361.0	75.0	0.4	0.48989797	1.0	0.0	162.3	189.93001	580.0	0.0	1000.0	1000.0	47999	25.35463	25.354683	-25.238012	0.90672773	3.4755635	0.10000002	1379.9305658340454
13	1.0	1.2247449	3.0	0.0	248.0	151.57011	460.0	43.0	0.3	0.90000004	3.0	0.0	134.7	181.58583	537.0	0.0	1000.0	1000.0	51999	24.38586	24.385706	-24.234152	0.80864775	3.364407	0.10000002	1519.4861323833466
14	0.5	0.5	1.0	0.0	152.75	124.413376	282.0	21.0	0.6	1.0198039	3.0	0.0	203.3	144.97176	551.0	0.0	1000.0	1000.0	55999	22.962702	22.962612	-22.797464	0.7459584	3.2965467	0.10000002	1660.1062443256378
15	1.0	0.70710677	2.0	0.0	142.75	117.71868	268.0	13.0	0.1	0.29999998	1.0	0.0	107.8	88.22222	259.0	0.0	1000.0	1000.0	59999	21.77288	21.772757	-21.604296	0.6801024	3.2511537	0.10000002	1800.7112157344818
16	1.75	1.299038	4.0	1.0	309.0	41.785164	381.0	279.0	0.1	0.29999998	1.0	0.0	149.3	110.65807	319.0	0.0	1000.0	1000.0	63999	20.427034	20.427029	-20.252174	0.65094155	3.0595796	0.10000002	1942.800095796585
17	3.0	3.082207	8.0	0.0	183.25	115.009514	299.0	31.0	0.3	0.64031243	2.0	0.0	126.8	140.6768	387.0	0.0	1000.0	1000.0	67999	18.950928	18.950949	-18.778212	0.60412157	2.862902	0.10000002	2084.708227157593
18	2.5	2.0615528	6.0	1.0	259.75	58.014545	321.0	173.0	1.1	1.1357816	3.0	0.0	175.8	137.53094	364.0	2.0	1000.0	1000.0	71999	17.385725	17.385798	-17.205275	0.63418496	2.7085128	0.10000002	2225.7936363220215
19	2.0	1.5811388	4.0	0.0	277.75	161.08131	387.0	0.0	0.7	0.78102493	2.0	0.0	229.8	157.32565	451.0	0.0	1000.0	1000.0	75999	15.887024	15.887045	-15.704314	0.62649345	2.6272986	0.10000002	2367.250387907028
20	0.75	0.8291562	2.0	0.0	163.25	113.638405	270.0	0.0	0.8	0.8717798	2.0	0.0	191.8	206.9487	590.0	0.0	1000.0	1000.0	79999	14.6140585	14.613991	-14.430779	0.5762646	2.5897613	0.10000002	2507.9741706848145
21	1.75	1.9202864	5.0	0.0	273.0	145.26355	509.0	118.0	1.7	2.570992	9.0	0.0	217.0	169.56532	453.0	0.0	1000.0	1000.0	83999	13.576933	13.576931	-13.398957	0.57898873	2.5535178	0.10000002	2649.286342382431
22	1.75	0.8291562	3.0	1.0	210.0	88.22981	305.0	67.0	1.5	1.6278821	5.0	0.0	190.0	110.15988	339.0	8.0	1000.0	1000.0	87999	12.798288	12.79831	-12.626676	0.5723601	2.5939472	0.10000002	2791.084163427353
23	1.0	1.0	2.0	0.0	294.75	138.05682	465.0	92.0	0.5	0.67082036	2.0	0.0	243.1	144.21959	461.0	25.0	1000.0	1000.0	91999	12.326655	12.326531	-12.155314	0.5999663	2.694479	0.10000002	2932.89674782753
24	2.25	1.0897248	4.0	1.0	289.0	45.016663	360.0	235.0	0.4	0.66332495	2.0	0.0	242.2	240.87	789.0	0.0	1000.0	1000.0	95999	12.0939	12.093992	-11.917441	0.6520806	2.8221908	0.10000002	3075.6891627311707
25	1.25	0.4330127	2.0	1.0	155.25	154.47229	416.0	16.0	0.7	0.9	2.0	0.0	113.7	106.81577	327.0	0.0	1000.0	1000.0	99999	12.07919	12.07918	-11.904043	0.6759761	2.9057329	0.10000002	3216.7554454803467
26	1.75	1.0897248	3.0	0.0	336.75	171.02979	610.0	163.0	0.4	0.8	2.0	0.0	185.2	151.31807	486.0	0.0	1000.0	1000.0	103999	12.362445	12.362556	-12.18884	0.7097046	3.0856826	0.10000002	3358.5621073246
27	2.75	1.6393596	4.0	0.0	247.5	72.69629	335.0	133.0	1.1	1.6401219	5.0	0.0	157.0	112.432205	330.0	0.0	1000.0	1000.0	107999	12.846235	12.846063	-12.671568	0.7633136	3.160599	0.10000002	3499.978301525116
28	2.0	2.345208	6.0	0.0	122.0	68.41418	218.0	43.0	0.2	0.59999996	2.0	0.0	110.8	93.79637	238.0	0.0	1000.0	1000.0	111999	13.287393	13.287378	-13.108535	0.7976853	3.2014735	0.10000002	3641.194781064987
29	1.25	1.0897248	3.0	0.0	187.25	67.48472	273.0	84.0	0.5	0.92195445	3.0	0.0	150.7	119.12099	327.0	0.0	1000.0	1000.0	115999	13.683373	13.683442	-13.502057	0.8343142	3.2348375	0.10000002	3783.2236380577087
30	1.25	1.299038	3.0	0.0	191.25	131.37233	380.0	11.0	1.3	2.0999997	7.0	0.0	124.2	162.88634	431.0	0.0	1000.0	1000.0	119999	13.8754635	13.875503	-13.682453	0.8506332	3.2203672	0.10000002	3924.9560816287994
31	0.75	0.8291562	2.0	0.0	261.75	124.30884	439.0	133.0	0.5	0.67082036	2.0	0.0	169.1	166.96494	460.0	0.0	1000.0	1000.0	123999	13.882331	13.882251	-13.685772	0.85969335	3.2334096	0.10000002	4066.99506688118
32	1.5	0.5	2.0	1.0	149.5	55.73374	244.0	101.0	0.6	1.1999999	3.0	0.0	124.1	194.69641	624.0	0.0	1000.0	1000.0	127999	13.807557	13.807488	-13.606373	0.86317503	3.2050912	0.10000002	4209.379059553146
33	1.0	1.2247449	3.0	0.0	208.75	74.7709	286.0	92.0	0.3	0.45825756	1.0	0.0	119.6	112.34518	374.0	0.0	1000.0	1000.0	131999	13.641256	13.64125	-13.436432	0.84122485	3.143953	0.10000002	4351.558716058731
34	0.5	0.5	1.0	0.0	365.0	62.88084	463.0	307.0	0.1	0.29999998	1.0	0.0	93.7	86.380615	221.0	0.0	1000.0	1000.0	135999	13.367883	13.367996	-13.164931	0.8293003	3.1440976	0.10000002	4494.129539728165
35	1.5	1.118034	3.0	0.0	209.25	172.14293	459.0	0.0	0.2	0.4	1.0	0.0	135.9	100.09041	364.0	0.0	1000.0	1000.0	139999	13.169031	13.1690035	-12.963617	0.798667	3.1279044	0.10000002	4635.480804443359
36	3.75	4.81534	12.0	0.0	308.0	179.7679	545.0	71.0	0.4	0.8	2.0	0.0	128.3	143.98198	364.0	0.0	1000.0	1000.0	143999	12.908362	12.9084215	-12.700178	0.800525	3.068746	0.10000002	4776.3443014621735
37	3.0	1.2247449	5.0	2.0	155.0	81.21884	289.0	84.0	0.6	0.8	2.0	0.0	96.2	119.53978	366.0	0.0	1000.0	1000.0	147999	12.655598	12.655598	-12.450494	0.78497463	2.9843056	0.10000002	4917.66534781456
38	2.5	1.8027756	5.0	0.0	253.25	104.303345	360.0	85.0	0.8	0.74833155	2.0	0.0	136.7	119.285416	312.0	0.0	1000.0	1000.0	151999	12.277922	12.27794	-12.066545	0.7690385	2.905559	0.10000002	5059.089051246643
39	3.25	2.58602	7.0	0.0	174.0	177.13554	477.0	37.0	0.4	0.66332495	2.0	0.0	140.0	129.7012	405.0	0.0	1000.0	1000.0	155999	11.767766	11.767757	-11.558027	0.7609041	2.8524477	0.10000002	5200.184265613556
40	2.75	1.9202864	5.0	0.0	194.25	127.06962	345.0	1.0	0.3	0.64031243	2.0	0.0	145.0	171.64032	455.0	0.0	1000.0	1000.0	159999	11.378805	11.378962	-11.173426	0.73540366	2.8100896	0.10000002	5341.198023557663
41	5.5	6.1846585	16.0	1.0	310.25	206.38481	651.0	137.0	0.5	0.92195445	3.0	0.0	212.3	154.25761	441.0	0.0	1000.0	1000.0	163999	10.89941	10.899587	-10.6928625	0.7478541	2.7051733	0.10000002	5481.229066610336
42	2.5	2.8722813	7.0	0.0	227.5	141.28075	395.0	4.0	1.2	1.077033	3.0	0.0	270.2	217.19888	616.0	0.0	1000.0	1000.0	167999	10.434068	10.434019	-10.228654	0.76559865	2.660774	0.10000002	5621.836108922958
43	1.5	0.8660254	3.0	1.0	376.0	66.910385	489.0	317.0	1.3	1.3453624	4.0	0.0	273.6	145.10217	572.0	30.0	1000.0	1000.0	171999	10.008038	10.008182	-9.804385	0.760188	2.6118312	0.10000002	5764.225210428238
44	5.0	3.6742346	9.0	0.0	158.25	92.23984	254.0	39.0	1.4	1.5620499	4.0	0.0	170.1	178.84767	456.0	0.0	1000.0	1000.0	175999	9.547576	9.547616	-9.340647	0.7621636	2.5833886	0.10000002	5905.211665630341
45	1.5	0.5	2.0	1.0	245.0	103.01214	354.0	109.0	0.2	0.4	1.0	0.0	146.7	195.8372	670.0	0.0	1000.0	1000.0	179999	9.221209	9.221395	-9.017043	0.7812883	2.6265073	0.10000002	6045.819352388382
46	2.0	0.70710677	3.0	1.0	437.25	153.18188	669.0	240.0	1.0	1.3416407	4.0	0.0	297.5	211.03802	699.0	0.0	1000.0	1000.0	183999	9.104142	9.10421	-8.899196	0.83408254	2.7046368	0.10000002	6188.131193161011
47	4.5	3.2787192	10.0	2.0	216.0	111.39345	369.0	64.0	0.5	0.8062258	2.0	0.0	68.4	94.509476	252.0	0.0	1000.0	1000.0	187999	9.062687	9.062737	-8.857804	0.89008534	2.7199638	0.10000002	6328.145090341568
48	2.25	1.9202864	5.0	0.0	234.0	160.55373	436.0	13.0	1.5	1.8027756	5.0	0.0	187.5	124.78241	372.0	0.0	1000.0	1000.0	191999	9.151391	9.151498	-8.946522	0.96194935	2.790169	0.10000002	6469.393372058868
49	1.0	1.0	2.0	0.0	141.5	68.76227	237.0	57.0	0.5	1.2041595	4.0	0.0	100.6	102.84668	319.0	0.0	1000.0	1000.0	195999	9.266199	9.266081	-9.061161	1.0239809	2.8820963	0.10000002	6611.331580400467
50	1.25	0.8291562	2.0	0.0	242.0	74.78302	350.0	139.0	0.4	0.66332495	2.0	0.0	79.5	121.97479	332.0	0.0	1000.0	1000.0	199999	9.560202	9.560303	-9.356797	1.1024724	2.9973397	0.10000002	6751.86097073555
51	1.25	1.0897248	3.0	0.0	149.25	126.55903	321.0	19.0	0.4	0.91651505	3.0	0.0	60.5	71.928085	195.0	0.0	1000.0	1000.0	203999	10.002625	10.002944	-9.797726	1.158058	3.1032138	0.10000002	6892.349719285965
52	0.75	0.8291562	2.0	0.0	186.75	46.256756	229.0	110.0	0.1	0.29999998	1.0	0.0	174.9	242.7515	743.0	0.0	1000.0	1000.0	207999	10.485968	10.486043	-10.277245	1.1972595	3.1685674	0.10000002	7032.4533541202545
53	1.75	1.0897248	3.0	0.0	256.5	167.30437	511.0	91.0	0.2	0.59999996	2.0	0.0	99.5	114.8314	285.0	0.0	1000.0	1000.0	211999	10.798262	10.798202	-10.586113	1.2369487	3.2151105	0.10000002	7173.026227712631
54	1.0	1.2247449	3.0	0.0	227.25	145.71613	402.0	43.0	0.4	0.8	2.0	0.0	244.0	286.2188	970.0	0.0	1000.0	1000.0	215999	11.116173	11.116209	-10.902418	1.299888	3.241813	0.10000002	7312.870879173279
55	0.25	0.4330127	1.0	0.0	183.75	181.83835	406.0	0.0	0.6	0.8	2.0	0.0	120.2	113.952446	358.0	0.0	1000.0	1000.0	219999	11.464034	11.463999	-11.255561	1.3061368	3.2469785	0.10000002	7454.604937076569
56	1.0	1.2247449	3.0	0.0	166.75	123.47748	323.0	0.0	0.6	0.9165151	3.0	0.0	149.2	143.61462	394.0	0.0	1000.0	1000.0	223999	11.69968	11.699515	-11.488807	1.3515054	3.2540646	0.10000002	7595.638190984726
57	1.0	1.0	2.0	0.0	284.75	123.629234	439.0	117.0	0.2	0.59999996	2.0	0.0	233.8	283.94357	853.0	0.0	1000.0	1000.0	227999	12.007041	12.007153	-11.793631	1.3801011	3.3075225	0.10000002	7737.366696357727
58	0.5	0.8660254	2.0	0.0	38.75	39.32795	87.0	0.0	0.6	0.9165151	3.0	0.0	147.2	161.70888	416.0	0.0	1000.0	1000.0	231999	12.257152	12.257248	-12.042394	1.4194834	3.33607	0.10000002	7878.239097833633
59	1.0	1.2247449	3.0	0.0	197.0	139.74977	391.0	25.0	0.9	1.5132746	5.0	0.0	122.2	188.74258	495.0	0.0	1000.0	1000.0	235999	12.403342	12.403395	-12.191352	1.4421597	3.3194957	0.10000002	8018.327865123749
60	2.0	2.0	4.0	0.0	264.25	200.30774	471.0	62.0	0.5	0.67082036	2.0	0.0	41.5	55.75527	157.0	0.0	1000.0	1000.0	239999	12.605626	12.605526	-12.392012	1.4858257	3.3600373	0.10000002	8158.788346529007
61	3.0	3.082207	8.0	0.0	92.5	80.40678	212.0	3.0	0.7	1.0049876	3.0	0.0	133.9	141.01309	408.0	0.0	1000.0	1000.0	243999	12.85607	12.856136	-12.647006	1.4661276	3.3914614	0.10000002	8299.893369436264
62	0.5	0.5	1.0	0.0	255.75	160.95244	485.0	85.0	0.4	0.48989797	1.0	0.0	169.2	178.39159	540.0	0.0	1000.0	1000.0	247999	13.187342	13.187238	-12.970569	1.5036515	3.403419	0.10000002	8441.240494966507
63	1.0	1.2247449	3.0	0.0	237.0	161.67252	437.0	27.0	0.9	1.2206554	3.0	0.0	200.9	177.77145	504.0	0.0	1000.0	1000.0	251999	13.353172	13.353303	-13.13443	1.5066174	3.4136305	0.10000002	8582.21400642395
64	1.75	0.8291562	3.0	1.0	180.0	122.19452	373.0	38.0	0.7	0.64031243	2.0	0.0	206.4	199.98161	640.0	0.0	1000.0	1000.0	255999	13.47014	13.470031	-13.252289	1.50932	3.4103355	0.10000002	8723.635285139084
65	2.0	1.5811388	4.0	0.0	213.0	88.31478	340.0	95.0	0.0	0.0	0.0	0.0	80.8	103.72637	283.0	0.0	1000.0	1000.0	259999	13.609231	13.609251	-13.391338	1.5814714	3.4493115	0.10000002	8864.338848114014
